role,latent_dimension,player_id,player_name,team_id,team_name,minutes,dimension_score,number_of_available_metrics,missing_metric_count,confidence_flag,single_metric_dimension_warning,dimension_percentile,dimension_rank_within_role
FB,FB_D5,178342,Ettayb Boukhriss,2762,RSB Berkane,1045.5667,35.86929749229132,1,0,low,True,26.08695652173913,18.0
FB,FB_D5,261620,Nadir Lougmani,36099,KAC Marrakech,1729.9835,34.265124157250355,1,0,low,True,21.73913043478261,19.0
FB,FB_D5,313287,Redouane Ait Lemkadem,11935,UTS Rabat,2003.1166,60.92263602907231,1,0,low,True,60.86956521739131,10.0
FB,FB_D5,314451,Houdaifa El Mahasni,2761,FUS Rabat,2082.3667,36.07271258625093,1,0,low,True,30.434782608695656,17.0
FB,FB_D5,337496,Haytam Manaout,2762,RSB Berkane,1040.9333,26.04346449181163,1,0,low,True,8.695652173913043,22.0
FB,FB_D5,339278,Chemseddine Knaidil,25917,CODM Meknès,1806.9502,63.1112977960459,1,0,low,True,65.21739130434783,9.0
FB,FB_D5,406864,Hamza Malki,2365,Difaâ El Jadida,1218.2834,0.0,1,0,low,True,4.3478260869565215,23.0
FB,FB_D5,442100,Marouane Ouhrou,6995,Maghreb Fès,1878.4333,92.96945677812008,1,0,low,True,91.30434782608695,3.0
FB,FB_D5,442286,Oussama Daoui,25917,CODM Meknès,1507.8333,59.27239128014076,1,0,low,True,56.52173913043478,11.0
FB,FB_D5,522352,Hamza Fassoukh,36099,KAC Marrakech,1321.8834,40.96883801810294,1,0,low,True,39.130434782608695,15.0
FB,FB_D5,523293,Nassim Azzoubairi,36100,US Yacoub El Mansour,1764.2832,54.96591482734456,1,0,low,True,43.47826086956522,14.0
FB,FB_D5,523318,Younes El Khafi,2889,Olympique Dcheïra,1192.4167,29.787993952267943,1,0,low,True,17.391304347826086,20.0
FB,FB_D5,81364,Euclides da Silva Cabral,6992,Hassania Agadir,1706.5833,40.75612175592213,1,0,low,True,34.78260869565217,16.0
FB,FB_D6,135851,Augusto de Jesus Corte Real Carneiro,2838,FAR Rabat,1209.55,86.91814968620746,1,0,low,True,95.65217391304348,2.0
FB,FB_D6,138910,Jamal Ech-Chammakh,2838,FAR Rabat,928.38336,45.9608566661143,1,0,low,True,52.17391304347826,12.0
FB,FB_D6,138927,Saad El Morsli,6989,Olympic Safi,1579.6667,1.2223808272108418,1,0,low,True,8.695652173913043,22.0
FB,FB_D6,138945,Mohamed Boulacsout,2349,Raja Casablanca,1667.3833,0.0,1,0,low,True,4.3478260869565215,23.0
FB,FB_D6,138949,Ayoub Boucheta,6994,Wydad Casablanca,1453.0,38.97815151495114,1,0,low,True,43.47826086956522,14.0
FB,FB_D6,138956,Anas Bach,2838,FAR Rabat,1963.4335,68.45262929765039,1,0,low,True,78.26086956521739,6.0
FB,FB_D6,139560,Hamza El Moussaoui,2762,RSB Berkane,1272.2667,69.71142434068818,1,0,low,True,82.6086956521739,5.0
FB,FB_D6,140876,Mohamed Moufid,6994,Wydad Casablanca,1725.5333,31.183776788236084,1,0,low,True,30.434782608695656,17.0
FB,FB_D6,142789,Oussama Soukhane,2761,FUS Rabat,1879.2666,24.259760981755715,1,0,low,True,21.73913043478261,19.0
FB,FB_D6,152015,Zakaria Kiani,2839,Ittihad Tanger,2197.05,34.187951197875535,1,0,low,True,34.78260869565217,16.0
FB,FB_D6,178342,Ettayb Boukhriss,2762,RSB Berkane,1045.5667,52.71457876153479,1,0,low,True,58.69565217391305,10.0
FB,FB_D6,261620,Nadir Lougmani,36099,KAC Marrakech,1729.9835,18.80328627824944,1,0,low,True,17.391304347826086,20.0
FB,FB_D6,313287,Redouane Ait Lemkadem,11935,UTS Rabat,2003.1166,54.82981573552049,1,0,low,True,65.21739130434783,9.0
FB,FB_D6,314451,Houdaifa El Mahasni,2761,FUS Rabat,2082.3667,72.94873577892317,1,0,low,True,86.95652173913044,4.0
FB,FB_D6,337496,Haytam Manaout,2762,RSB Berkane,1040.9333,81.04687771145421,1,0,low,True,91.30434782608695,3.0
FB,FB_D6,339278,Chemseddine Knaidil,25917,CODM Meknès,1806.9502,39.8120456005023,1,0,low,True,47.82608695652174,13.0
FB,FB_D6,406864,Hamza Malki,2365,Difaâ El Jadida,1218.2834,100.0,1,0,low,True,100.0,1.0
FB,FB_D6,442100,Marouane Ouhrou,6995,Maghreb Fès,1878.4333,29.57541475502567,1,0,low,True,26.08695652173913,18.0
FB,FB_D6,442286,Oussama Daoui,25917,CODM Meknès,1507.8333,65.59188560245983,1,0,low,True,71.73913043478261,7.0
FB,FB_D6,522352,Hamza Fassoukh,36099,KAC Marrakech,1321.8834,65.59188560245983,1,0,low,True,71.73913043478261,7.0
FB,FB_D6,523293,Nassim Azzoubairi,36100,US Yacoub El Mansour,1764.2832,12.486847759355857,1,0,low,True,13.043478260869565,21.0
FB,FB_D6,523318,Younes El Khafi,2889,Olympique Dcheïra,1192.4167,52.71457876153479,1,0,low,True,58.69565217391305,10.0
FB,FB_D6,81364,Euclides da Silva Cabral,6992,Hassania Agadir,1706.5833,36.27307822453002,1,0,low,True,39.130434782608695,15.0
FB,FB_D7,135851,Augusto de Jesus Corte Real Carneiro,2838,FAR Rabat,1209.55,77.81696036595496,1,0,low,True,82.6086956521739,5.0
FB,FB_D7,138910,Jamal Ech-Chammakh,2838,FAR Rabat,928.38336,100.0,1,0,low,True,100.0,1.0
FB,FB_D7,138927,Saad El Morsli,6989,Olympic Safi,1579.6667,57.0250807535162,1,0,low,True,47.82608695652174,13.0
FB,FB_D7,138945,Mohamed Boulacsout,2349,Raja Casablanca,1667.3833,34.11320712917605,1,0,low,True,13.043478260869565,21.0
FB,FB_D7,138949,Ayoub Boucheta,6994,Wydad Casablanca,1453.0,84.59226197364538,1,0,low,True,86.95652173913044,4.0
FB,FB_D7,138956,Anas Bach,2838,FAR Rabat,1963.4335,52.478892152372104,1,0,low,True,43.47826086956522,14.0
FB,FB_D7,139560,Hamza El Moussaoui,2762,RSB Berkane,1272.2667,94.88815379126058,1,0,low,True,95.65217391304348,2.0
FB,FB_D7,140876,Mohamed Moufid,6994,Wydad Casablanca,1725.5333,46.16056214536413,1,0,low,True,39.130434782608695,15.0
FB,FB_D7,142789,Oussama Soukhane,2761,FUS Rabat,1879.2666,89.06759013269998,1,0,low,True,91.30434782608695,3.0
FB,FB_D7,152015,Zakaria Kiani,2839,Ittihad Tanger,2197.05,64.56029930616063,1,0,low,True,65.21739130434783,9.0
FB,FB_D7,178342,Ettayb Boukhriss,2762,RSB Berkane,1045.5667,71.84677249292582,1,0,low,True,78.26086956521739,6.0
FB,FB_D7,261620,Nadir Lougmani,36099,KAC Marrakech,1729.9835,64.17476459509048,1,0,low,True,60.86956521739131,10.0
FB,FB_D7,313287,Redouane Ait Lemkadem,11935,UTS Rabat,2003.1166,35.976282914392776,1,0,low,True,17.391304347826086,20.0
FB,FB_D7,314451,Houdaifa El Mahasni,2761,FUS Rabat,2082.3667,41.665227866401835,1,0,low,True,30.434782608695656,17.0
FB,FB_D7,337496,Haytam Manaout,2762,RSB Berkane,1040.9333,0.0,1,0,low,True,4.3478260869565215,23.0
FB,FB_D7,339278,Chemseddine Knaidil,25917,CODM Meknès,1806.9502,43.724971374555025,1,0,low,True,34.78260869565217,16.0
FB,FB_D7,406864,Hamza Malki,2365,Difaâ El Jadida,1218.2834,62.67570368288062,1,0,low,True,56.52173913043478,11.0
FB,FB_D7,442100,Marouane Ouhrou,6995,Maghreb Fès,1878.4333,71.52827436843219,1,0,low,True,73.91304347826086,7.0
FB,FB_D7,442286,Oussama Daoui,25917,CODM Meknès,1507.8333,61.17676536358284,1,0,low,True,52.17391304347826,12.0
FB,FB_D7,522352,Hamza Fassoukh,36099,KAC Marrakech,1321.8834,36.79505315167857,1,0,low,True,21.73913043478261,19.0
FB,FB_D7,523293,Nassim Azzoubairi,36100,US Yacoub El Mansour,1764.2832,66.37931554655667,1,0,low,True,69.56521739130434,8.0
FB,FB_D7,523318,Younes El Khafi,2889,Olympique Dcheïra,1192.4167,31.690929426946994,1,0,low,True,8.695652173913043,22.0
FB,FB_D7,81364,Euclides da Silva Cabral,6992,Hassania Agadir,1706.5833,37.0575602240289,1,0,low,True,26.08695652173913,18.0
GK,GK_D1,138841,Salaheddine Chihab,6995,Maghreb Fès,2015.4667,40.94877609208959,3,0,low,False,25.0,10.0
GK,GK_D1,138950,Mehdi Harrar,2349,Raja Casablanca,2133.3833,41.23808744636556,3,0,low,False,33.33333333333333,9.0
GK,GK_D1,138972,Mahdi Benabid,6994,Wydad Casablanca,2228.7834,57.83793122498697,3,0,low,False,83.33333333333334,3.0
GK,GK_D1,139011,Ahmed Reda Tagnaouti,2838,FAR Rabat,1502.3833,27.99253067653122,3,0,low,False,8.333333333333332,12.0
GK,GK_D1,139555,Aymane Majid,25917,CODM Meknès,1386.4,52.42137212047232,3,0,low,False,66.66666666666666,5.0
GK,GK_D1,139572,Amine El Ouaad,2839,Ittihad Tanger,2078.9502,48.129675876019746,3,0,low,False,50.0,7.0
GK,GK_D1,317852,Abderahmane El Houasli,11935,UTS Rabat,1286.4167,57.514124514904594,3,0,low,False,75.0,4.0
GK,GK_D1,362445,Badreddine Abyir,6992,Hassania Agadir,2208.4167,62.54676855226488,3,0,low,False,91.66666666666666,2.0
GK,GK_D1,36951,Babacar Niasse,2365,Difaâ El Jadida,2050.4001,46.24943940349866,3,0,low,False,41.66666666666667,8.0
GK,GK_D1,477675,Mohamed Idar,2889,Olympique Dcheïra,2196.5332,51.039496504010536,3,0,low,False,58.333333333333336,6.0
GK,GK_D1,522350,Mohamed Jemjami,36099,KAC Marrakech,1812.0667,82.20110566200282,3,0,low,False,100.0,1.0
GK,GK_D1,523287,Ismail Sayad,36100,US Yacoub El Mansour,1163.6832,30.38330105419481,3,0,low,False,16.666666666666664,11.0
GK,GK_D2,138841,Salaheddine Chihab,6995,Maghreb Fès,2015.4667,33.33333333333333,1,0,low,True,33.33333333333333,9.0
GK,GK_D2,138950,Mehdi Harrar,2349,Raja Casablanca,2133.3833,8.333333333333332,1,0,low,True,8.333333333333332,12.0
GK,GK_D2,138972,Mahdi Benabid,6994,Wydad Casablanca,2228.7834,58.333333333333336,1,0,low,True,58.333333333333336,6.0
GK,GK_D2,139011,Ahmed Reda Tagnaouti,2838,FAR Rabat,1502.3833,50.0,1,0,low,True,50.0,7.0
GK,GK_D2,139555,Aymane Majid,25917,CODM Meknès,1386.4,41.66666666666667,1,0,low,True,41.66666666666667,8.0
GK,GK_D2,139572,Amine El Ouaad,2839,Ittihad Tanger,2078.9502,75.0,1,0,low,True,75.0,4.0
GK,GK_D2,317852,Abderahmane El Houasli,11935,UTS Rabat,1286.4167,25.0,1,0,low,True,25.0,10.0
GK,GK_D2,362445,Badreddine Abyir,6992,Hassania Agadir,2208.4167,83.33333333333334,1,0,low,True,83.33333333333334,3.0
GK,GK_D2,36951,Babacar Niasse,2365,Difaâ El Jadida,2050.4001,66.66666666666666,1,0,low,True,66.66666666666666,5.0
GK,GK_D2,477675,Mohamed Idar,2889,Olympique Dcheïra,2196.5332,91.66666666666666,1,0,low,True,91.66666666666666,2.0
GK,GK_D2,522350,Mohamed Jemjami,36099,KAC Marrakech,1812.0667,100.0,1,0,low,True,100.0,1.0
GK,GK_D2,523287,Ismail Sayad,36100,US Yacoub El Mansour,1163.6832,16.666666666666664,1,0,low,True,16.666666666666664,11.0
GK,GK_D3,138841,Salaheddine Chihab,6995,Maghreb Fès,2015.4667,16.666666666666664,1,0,low,True,16.666666666666664,11.0
GK,GK_D3,138950,Mehdi Harrar,2349,Raja Casablanca,2133.3833,66.66666666666666,1,0,low,True,66.66666666666666,5.0
GK,GK_D3,138972,Mahdi Benabid,6994,Wydad Casablanca,2228.7834,33.33333333333333,1,0,low,True,33.33333333333333,9.0
GK,GK_D3,139011,Ahmed Reda Tagnaouti,2838,FAR Rabat,1502.3833,8.333333333333332,1,0,low,True,8.333333333333332,12.0
GK,GK_D3,139555,Aymane Majid,25917,CODM Meknès,1386.4,100.0,1,0,low,True,100.0,1.0
GK,GK_D3,139572,Amine El Ouaad,2839,Ittihad Tanger,2078.9502,91.66666666666666,1,0,low,True,91.66666666666666,2.0
GK,GK_D3,317852,Abderahmane El Houasli,11935,UTS Rabat,1286.4167,25.0,1,0,low,True,25.0,10.0
GK,GK_D3,362445,Badreddine Abyir,6992,Hassania Agadir,2208.4167,83.33333333333334,1,0,low,True,83.33333333333334,3.0
GK,GK_D3,36951,Babacar Niasse,2365,Difaâ El Jadida,2050.4001,75.0,1,0,low,True,75.0,4.0
GK,GK_D3,477675,Mohamed Idar,2889,Olympique Dcheïra,2196.5332,50.0,1,0,low,True,50.0,7.0
GK,GK_D3,522350,Mohamed Jemjami,36099,KAC Marrakech,1812.0667,41.66666666666667,1,0,low,True,41.66666666666667,8.0
GK,GK_D3,523287,Ismail Sayad,36100,US Yacoub El Mansour,1163.6832,58.333333333333336,1,0,low,True,58.333333333333336,6.0
MID,MID_D1,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,98.75420284522386,2,0,low,False,100.0,1.0
MID,MID_D1,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,4.468488559509574,2,0,low,False,2.941176470588235,34.0
MID,MID_D1,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,50.697474333390275,2,0,low,False,55.88235294117647,16.0
MID,MID_D1,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,46.2289857738807,2,0,low,False,47.05882352941176,19.0
MID,MID_D1,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,60.58194558317673,2,0,low,False,58.82352941176471,15.0
MID,MID_D1,139565,Larbi Naji,25917,CODM Meknès,1892.6,29.81722572620471,2,0,low,False,35.294117647058826,23.0
MID,MID_D1,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,82.19329128554345,2,0,low,False,82.35294117647058,7.0
MID,MID_D1,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,69.60082869061854,2,0,low,False,70.58823529411765,11.0
MID,MID_D1,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,66.59453432147127,2,0,low,False,64.70588235294117,13.0
MID,MID_D1,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,67.32563141665243,2,0,low,False,67.64705882352942,12.0
MID,MID_D1,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,76.11345702366717,2,0,low,False,76.47058823529412,9.0
MID,MID_D1,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,35.59875696407218,2,0,low,False,41.17647058823529,21.0
MID,MID_D1,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,87.691179964243,2,0,low,False,94.11764705882352,3.0
MID,MID_D1,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,81.50314718457363,4,0,low,False,79.41176470588235,8.0
MID,MID_D1,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,83.37184291673785,2,0,low,False,85.29411764705883,6.0
MID,MID_D1,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,25.348737166695138,2,0,low,False,20.588235294117645,28.0
MID,MID_D1,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,21.4621941903623,2,0,low,False,17.647058823529413,29.0
MID,MID_D1,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,17.508405690447717,2,0,low,False,14.705882352941178,30.0
MID,MID_D1,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,29.451677178614133,2,0,low,False,32.35294117647059,24.0
MID,MID_D1,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,40.36554854759058,2,0,low,False,44.11764705882353,20.0
MID,MID_D1,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,83.73739146432843,2,0,low,False,88.23529411764706,5.0
MID,MID_D1,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,27.10923438106627,2,0,low,False,23.52941176470588,27.0
MID,MID_D1,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,28.056728511833583,2,0,low,False,29.411764705882355,25.0
MID,MID_D1,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,16.046211500085413,2,0,low,False,11.76470588235294,31.0
MID,MID_D1,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,49.81722572620471,2,0,low,False,50.0,18.0
MID,MID_D1,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,27.989482988251837,2,0,low,False,26.47058823529412,26.0
MID,MID_D1,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,30.91387136897644,2,0,low,False,38.23529411764706,22.0
MID,MID_D1,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,63.737391464328425,2,0,low,False,61.76470588235294,14.0
MID,MID_D1,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,91.94327148816642,2,0,low,False,97.05882352941177,2.0
MID,MID_D1,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,70.69747433339029,2,0,low,False,73.52941176470588,10.0
MID,MID_D1,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,8.936977119019147,2,0,low,False,5.88235294117647,33.0
MID,MID_D1,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,50.18277427379529,2,0,low,False,52.94117647058824,17.0
MID,MID_D1,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,9.086128631023561,2,0,low,False,8.823529411764707,32.0
MID,MID_D1,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,85.5651342022813,2,0,low,False,91.17647058823529,4.0
MID,MID_D2,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,97.14285714285714,1,0,low,True,97.05882352941177,2.0
MID,MID_D2,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,82.85714285714286,1,0,low,True,82.35294117647058,7.0
MID,MID_D2,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,85.71428571428571,1,0,low,True,85.29411764705883,6.0
MID,MID_D2,139565,Larbi Naji,25917,CODM Meknès,1892.6,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,54.285714285714285,1,0,low,True,55.88235294117647,16.0
MID,MID_D2,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,94.28571428571428,1,0,low,True,94.11764705882352,3.0
MID,MID_D2,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,77.14285714285715,1,0,low,True,76.47058823529412,9.0
MID,MID_D2,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,57.14285714285714,1,0,low,True,58.82352941176471,15.0
MID,MID_D2,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,68.57142857142857,1,0,low,True,70.58823529411765,11.0
MID,MID_D2,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,48.57142857142858,2,0,low,True,50.0,18.0
MID,MID_D2,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,88.57142857142857,1,0,low,True,88.23529411764706,5.0
MID,MID_D2,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,45.714285714285715,1,0,low,True,44.11764705882353,20.0
MID,MID_D2,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,71.42857142857143,1,0,low,True,73.52941176470588,10.0
MID,MID_D2,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,51.42857142857142,1,0,low,True,52.94117647058824,17.0
MID,MID_D2,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,48.57142857142857,1,0,low,True,47.05882352941176,19.0
MID,MID_D2,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,65.71428571428571,1,0,low,True,67.64705882352942,12.0
MID,MID_D2,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,100.0,1,0,low,True,100.0,1.0
MID,MID_D2,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,80.0,1,0,low,True,79.41176470588235,8.0
MID,MID_D2,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,22.857142857142858,1,0,low,True,22.058823529411764,21.0
MID,MID_D2,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,60.0,1,0,low,True,61.76470588235294,14.0
MID,MID_D2,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,62.857142857142854,1,0,low,True,64.70588235294117,13.0
MID,MID_D2,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,91.42857142857143,1,0,low,True,91.17647058823529,4.0
MID,MID_D4,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,85.71428571428571,1,0,low,True,85.29411764705883,6.0
MID,MID_D4,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,11.428571428571429,1,0,low,True,8.823529411764707,32.0
MID,MID_D4,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,51.42857142857142,1,0,low,True,52.94117647058824,17.0
MID,MID_D4,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,40.0,1,0,low,True,41.17647058823529,21.0
MID,MID_D4,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,74.28571428571429,1,0,low,True,73.52941176470588,10.0
MID,MID_D4,139565,Larbi Naji,25917,CODM Meknès,1892.6,71.42857142857143,1,0,low,True,70.58823529411765,11.0
MID,MID_D4,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,88.57142857142857,1,0,low,True,88.23529411764706,5.0
MID,MID_D4,141254,Hamza Afsal,6995,Maghreb Fès,982.0499,37.142857142857146,1,0,low,True,38.23529411764706,22.0
MID,MID_D4,143166,Zakaria Fati,36100,US Yacoub El Mansour,1729.35,5.714285714285714,1,0,low,True,2.941176470588235,34.0
MID,MID_D4,144436,Anas Serrhat,2761,FUS Rabat,2207.3833,80.0,1,0,low,True,79.41176470588235,8.0
MID,MID_D4,151743,Mohamed Al Makahasi,2349,Raja Casablanca,1844.75,94.28571428571428,1,0,low,True,94.11764705882352,3.0
MID,MID_D4,194912,Faouzi Abd El Mouttalib,2839,Ittihad Tanger,1603.85,25.71428571428571,1,0,low,True,23.52941176470588,27.0
MID,MID_D4,21648,Anas Tahiri,6995,Maghreb Fès,1222.9333,65.71428571428571,1,0,low,True,64.70588235294117,13.0
MID,MID_D4,312413,Soulaimane El Bouchqali,2838,FAR Rabat,63.416668,32.857142857142854,2,0,low,True,32.35294117647059,24.0
MID,MID_D4,313284,Achraf Harmach,6995,Maghreb Fès,1416.0166,82.85714285714286,1,0,low,True,82.35294117647058,7.0
MID,MID_D4,407207,Ennaama El Bellali,2839,Ittihad Tanger,1060.2168,34.285714285714285,1,0,low,True,35.294117647058826,23.0
MID,MID_D4,407506,Oussama Nourdine,6995,Maghreb Fès,1983.2667,20.0,1,0,low,True,17.647058823529413,29.0
MID,MID_D4,407852,Abdessamad Mahir,2761,FUS Rabat,2116.4497,77.14285714285715,1,0,low,True,76.47058823529412,9.0
MID,MID_D4,415853,Claude Gnolou,36099,KAC Marrakech,1884.1833,57.14285714285714,1,0,low,True,58.82352941176471,15.0
MID,MID_D4,416303,El Mahdi Akoumi,6992,Hassania Agadir,1424.8833,45.714285714285715,1,0,low,True,47.05882352941176,19.0
MID,MID_D4,424979,Soufiane Tazi,2761,FUS Rabat,1206.7834,60.0,1,0,low,True,61.76470588235294,14.0
MID,MID_D4,442288,Adnane Berdad,25917,CODM Meknès,1615.9169,28.57142857142857,1,0,low,True,26.47058823529412,26.0
MID,MID_D4,442292,Abdellatif El Bajjani,18552,Renaissance Zemamra,1764.4001,42.857142857142854,1,0,low,True,44.11764705882353,20.0
MID,MID_D4,443951,Youness Akharraz,11935,UTS Rabat,1331.9833,91.42857142857143,1,0,low,True,91.17647058823529,4.0
MID,MID_D4,446355,Ishak Zidani,18552,Renaissance Zemamra,1066.95,48.57142857142857,1,0,low,True,50.0,18.0
MID,MID_D4,450709,Joseph Bakasu       ,6994,Wydad Casablanca,1569.6168,31.428571428571427,1,0,low,True,29.411764705882355,25.0
MID,MID_D4,477679,Redouane Oubidar,2889,Olympique Dcheïra,1254.8667,22.857142857142858,1,0,low,True,20.588235294117645,28.0
MID,MID_D4,477680,Hamza Saoud,2889,Olympique Dcheïra,1441.9332,97.14285714285714,1,0,low,True,97.05882352941177,2.0
MID,MID_D4,477682,Ayoub Benaadi,2889,Olympique Dcheïra,1579.8833,100.0,1,0,low,True,100.0,1.0
MID,MID_D4,523308,Adil Khalloufi,36100,US Yacoub El Mansour,2093.65,68.57142857142857,1,0,low,True,67.64705882352942,12.0
MID,MID_D4,523973,Hamza Rafa,36099,KAC Marrakech,1053.5333,14.285714285714285,1,0,low,True,11.76470588235294,31.0
MID,MID_D4,523996,Fred Duval Ngoma,6989,Olympic Safi,1765.4167,17.142857142857142,1,0,low,True,14.705882352941178,30.0
MID,MID_D4,7183,Moctar Sidi El Hacen El Ide,2365,Difaâ El Jadida,1722.7499,8.571428571428571,1,0,low,True,5.88235294117647,33.0
MID,MID_D4,7717,Rayane Aabid,2762,RSB Berkane,1303.0834,54.285714285714285,1,0,low,True,55.88235294117647,16.0
MID,MID_D5,10689,Sabir Bougrine,2349,Raja Casablanca,1519.933,2.857142857142857,1,0,low,True,2.941176470588235,34.0
MID,MID_D5,138860,Youssef Michte,2365,Difaâ El Jadida,1534.3501,11.428571428571429,1,0,low,True,11.76470588235294,31.0
MID,MID_D5,138872,Oussama Mahrous,36099,KAC Marrakech,946.41675,74.28571428571429,1,0,low,True,73.52941176470588,10.0
MID,MID_D5,138873,Abdelghafour Lamirat,6994,Wydad Casablanca,1501.45,57.14285714285714,1,0,low,True,58.82352941176471,15.0
MID,MID_D5,138983,Zine Eddine Derrag,2838,FAR Rabat,1000.7,42.857142857142854,1,0,low,True,44.11764705882353,20.0
MID,MID_D5,139565,Larbi Naji,25917,CODM Meknès,1892.6,37.142857142857146,1,0,low,True,38.23529411764706,22.0
MID,MID_D5,140872,Mohamed Rabie Hrimat,2838,FAR Rabat,1687.5834,100.0,1,0,low,True,100.0,1.0
