competition_id,season_id,player_provider_id,minutes,touches,passes_attempted,passes_completed,progressive_passes,final_third_passes,box_entries_pass,carries,progressive_carries,shots,shots_on_target,goals,xg,pressures,ball_recoveries,interceptions,clearances,blocks,assists,key_passes,possessions_involved,player_name,team_name,role_family,matches,touches_per90,passes_attempted_per90,passes_completed_per90,progressive_passes_per90,final_third_passes_per90,box_entries_pass_per90,carries_per90,progressive_carries_per90,shots_per90,shots_on_target_per90,goals_per90,xg_per90,pressures_per90,ball_recoveries_per90,interceptions_per90,clearances_per90,blocks_per90,assists_per90,key_passes_per90,possessions_involved_per90,pass_completion_rate,touches_per90_role_percentile,progressive_passes_per90_role_percentile,shots_per90_role_percentile,xg_per90_role_percentile,pressures_per90_role_percentile,reliability_flag,metric_lineage
1229,318,138845,180.0,344,107,78,31,61,23,88,9,1,1,1,0.7835,14,6,4,0,2,1,4,110,Mohsine Moutouali,Ittihad Tanger,MID,2,172.0,53.5,39.0,15.5,30.5,11.5,44.0,4.5,0.5,0.5,0.5,0.39175,7.0,3.0,2.0,0.0,1.0,0.5,2.0,55.00000000000001,0.7289719626168224,55.392156862745104,78.43137254901961,47.05882352941176,91.17647058823529,5.392156862745098,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138853,19.683333333333334,16,2,1,1,1,0,3,1,0,0,0,0.0,1,1,0,0,1,0,0,5,Abdellah Farah,Renaissance Zemamra,MID,1,73.15834038950042,9.144792548687553,4.5723962743437765,4.5723962743437765,4.5723962743437765,0.0,13.717188823031329,4.5723962743437765,0.0,0.0,0.0,0.0,4.5723962743437765,4.5723962743437765,0.0,0.0,4.5723962743437765,0.0,0.0,22.86198137171888,0.5,1.9607843137254901,15.686274509803921,23.52941176470588,23.52941176470588,1.9607843137254901,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138860,86.98333333333333,133,29,24,5,6,1,21,0,0,0,0,0.0,30,7,0,0,1,0,0,63,Youssef Michte,Difaâ El Jadida,MID,1,137.6125694577505,30.005748227629816,24.83234336079709,5.173404866832726,6.2080858401992725,1.0346809733665454,21.728300440697453,0.0,0.0,0.0,0.0,0.0,31.04042920099636,7.242766813565818,0.0,0.0,1.0346809733665454,0.0,0.0,65.18490132209236,0.8275862068965517,22.54901960784314,20.588235294117645,23.52941176470588,23.52941176470588,85.29411764705883,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138862,97.9,203,55,42,27,40,16,53,6,1,0,0,0.1025664583,18,4,0,0,0,0,1,67,Abderrahmane Kassak,Olympic Safi,MID,2,186.6189989785495,50.561797752808985,38.610827374872315,24.821246169560773,36.77221654749744,14.708886618998978,48.72318692543411,5.515832482124616,0.9193054136874361,0.0,0.0,0.09428990037793666,16.54749744637385,3.6772216547497445,0.0,0.0,0.0,0.0,0.9193054136874361,61.59346271705822,0.7636363636363637,65.68627450980392,95.09803921568627,48.03921568627451,76.47058823529412,39.21568627450981,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138865,45.0,71,21,18,4,1,1,17,0,0,0,0,0.0,5,4,1,3,2,0,0,27,Mouhcine Boumlik,Olympique Dcheïra,CB,1,142.0,42.0,36.0,8.0,2.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,6.0,4.0,0.0,0.0,54.0,0.8571428571428571,47.72727272727273,23.863636363636363,35.22727272727273,35.22727272727273,77.27272727272727,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138871,74.2,152,48,40,8,3,0,37,1,0,0,0,0.0,9,8,0,7,0,0,0,55,Karim El Bounagat,CODM Meknès,CB,1,184.366576819407,58.2210242587601,48.51752021563342,9.703504043126683,3.6388140161725064,0.0,44.878706199460915,1.2129380053908354,0.0,0.0,0.0,0.0,10.916442048517519,9.703504043126683,0.0,8.490566037735848,0.0,0.0,0.0,66.71159029649596,0.8333333333333334,84.0909090909091,40.909090909090914,35.22727272727273,35.22727272727273,81.81818181818183,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138872,180.0,352,101,78,37,25,5,85,2,5,0,0,0.2318699974,47,14,1,3,6,0,2,123,Oussama Mahrous,KAC Marrakech,MID,2,176.0,50.5,39.0,18.5,12.5,2.5,42.5,1.0,2.5,0.0,0.0,0.1159349987,23.5,7.0,0.5,1.5,3.0,0.0,1.0,61.5,0.7722772277227723,59.80392156862745,83.33333333333334,81.37254901960785,81.37254901960785,70.58823529411765,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138873,76.9,142,39,35,7,5,1,31,0,0,0,0,0.0,19,4,1,0,0,0,0,55,Abdelghafour Lamirat,Wydad Casablanca,MID,1,166.18985695708713,45.64369310793237,40.96228868660598,8.192457737321195,5.851755526657997,1.1703511053315994,36.28088426527958,0.0,0.0,0.0,0.0,0.0,22.23667100130039,4.6814044213263974,1.1703511053315994,0.0,0.0,0.0,0.0,64.36931079323797,0.8974358974358975,50.0,42.15686274509804,23.52941176470588,23.52941176470588,65.68627450980392,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138876,69.98333333333333,98,18,14,2,14,0,19,1,1,1,0,0.1765627563,23,2,0,1,2,0,0,41,Hamza Khaba,FAR Rabat,CF,1,126.03000714455824,23.14836865920457,18.00428673493689,2.5720409621338414,18.00428673493689,0.0,24.43438914027149,1.2860204810669207,1.2860204810669207,1.2860204810669207,0.0,0.2270633207954275,29.578471064539176,2.5720409621338414,0.0,1.2860204810669207,2.5720409621338414,0.0,0.0,52.726839723743744,0.7777777777777778,53.65853658536586,48.78048780487805,51.21951219512195,65.85365853658537,85.36585365853658,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138877,59.733333333333334,87,14,11,4,8,3,18,4,0,0,0,0.0,19,4,0,0,2,0,1,32,Saleh Al Sellami,KAC Marrakech,MID,2,131.08258928571428,21.09375,16.57366071428571,6.026785714285714,12.053571428571429,4.520089285714286,27.12053571428571,6.026785714285714,0.0,0.0,0.0,0.0,28.627232142857142,6.026785714285714,0.0,0.0,3.013392857142857,0.0,1.5066964285714286,48.214285714285715,0.7857142857142857,19.607843137254903,23.52941176470588,23.52941176470588,23.52941176470588,83.33333333333334,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138895,10.55,12,3,2,1,2,2,2,1,0,0,0,0.0,1,1,1,0,0,0,0,6,Abdelfattah Hadraf,FAR Rabat,MID,1,102.3696682464455,25.592417061611375,17.061611374407583,8.530805687203792,17.061611374407583,17.061611374407583,17.061611374407583,8.530805687203792,0.0,0.0,0.0,0.0,8.530805687203792,8.530805687203792,8.530805687203792,0.0,0.0,0.0,0.0,51.18483412322275,0.6666666666666666,10.784313725490197,44.11764705882353,23.52941176470588,23.52941176470588,8.823529411764707,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138898,13.899999999999999,29,8,6,0,3,0,7,1,0,0,0,0.0,2,0,2,0,1,0,0,13,Ahmed Chentouf,Ittihad Tanger,MID,1,187.7697841726619,51.79856115107914,38.84892086330935,0.0,19.424460431654676,0.0,45.32374100719425,6.474820143884893,0.0,0.0,0.0,0.0,12.949640287769785,0.0,12.949640287769785,0.0,6.474820143884893,0.0,0.0,84.1726618705036,0.75,66.66666666666666,3.9215686274509802,23.52941176470588,23.52941176470588,23.52941176470588,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138910,7.65,29,11,9,1,1,1,5,1,0,0,0,0.0,3,0,0,0,0,0,0,10,Jamal Ech-Chammakh,FAR Rabat,FB,1,341.1764705882353,129.41176470588235,105.88235294117648,11.764705882352942,11.764705882352942,11.764705882352942,58.82352941176471,11.764705882352942,0.0,0.0,0.0,0.0,35.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,117.64705882352942,0.8181818181818182,95.74468085106383,46.808510638297875,31.914893617021278,31.914893617021278,95.74468085106383,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138918,90.0,152,46,36,12,8,2,31,0,0,0,0,0.0,10,4,2,12,3,0,0,62,Marwan Louadni,FAR Rabat,CB,1,152.0,46.0,36.0,12.0,8.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,12.0,3.0,0.0,0.0,62.0,0.782608695652174,56.81818181818182,56.81818181818182,35.22727272727273,35.22727272727273,77.27272727272727,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138927,181.48333333333335,258,86,66,18,34,10,61,2,3,1,0,0.0872696731,12,10,2,4,4,0,2,92,Saad El Morsli,Olympic Safi,FB,2,127.9456332078244,42.64854440260813,32.730278262466705,8.926439526127284,16.861052438240424,4.959133070070713,30.250711727431348,0.9918266140141427,1.487739921021214,0.49591330700707137,0.0,0.04327819218844705,5.950959684084856,4.959133070070713,0.9918266140141427,1.9836532280282855,1.9836532280282855,0.0,0.9918266140141427,45.624024244650556,0.7674418604651163,27.659574468085108,23.404255319148938,91.48936170212765,80.85106382978722,8.51063829787234,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138935,90.0,78,27,13,13,7,0,15,0,0,0,0,0.0,0,5,0,0,0,0,0,39,Rachid Ghanimi,FUS Rabat,GK,1,78.0,27.0,12.999999999999998,12.999999999999998,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,0.48148148148148145,33.33333333333333,77.77777777777779,52.77777777777778,52.77777777777778,36.11111111111111,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138936,12.716666666666667,28,9,5,0,5,1,4,0,0,0,0,0.0,4,0,0,0,0,0,0,13,Abderrazak Ennakouss,Difaâ El Jadida,CF,1,198.1651376146789,63.6959370904325,35.38663171690695,0.0,35.38663171690695,7.077326343381389,28.309305373525557,0.0,0.0,0.0,0.0,0.0,28.309305373525557,0.0,0.0,0.0,0.0,0.0,0.0,92.00524246395806,0.5555555555555556,92.6829268292683,15.853658536585366,17.073170731707318,17.073170731707318,80.48780487804879,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138945,90.51666666666667,121,35,28,10,9,1,27,4,1,0,0,0.0509235673,10,3,1,6,0,0,1,44,Mohamed Boulacsout,Raja Casablanca,FB,1,120.30933529736697,34.800220953783835,27.840176763027067,9.942920272509667,8.9486282452587,0.9942920272509667,26.8458847357761,3.9771681090038666,0.9942920272509667,0.0,0.0,0.05063289696556803,9.942920272509667,2.9828760817529,0.9942920272509667,5.9657521635058,0.0,0.0,0.9942920272509667,43.74884919904254,0.8,19.148936170212767,29.78723404255319,65.95744680851064,85.1063829787234,29.78723404255319,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138949,94.76666666666667,151,44,35,8,19,5,36,2,0,0,0,0.0,15,5,0,3,0,0,0,62,Ayoub Boucheta,Wydad Casablanca,FB,1,143.40485402743582,41.786844882166726,33.23953570172353,7.59760816039395,18.04431938093563,4.748505100246218,34.18923672177278,1.8994020400984875,0.0,0.0,0.0,0.0,14.245515300738656,4.748505100246218,0.0,2.8491030601477316,0.0,0.0,0.0,58.88146324305312,0.7954545454545454,44.680851063829785,10.638297872340425,31.914893617021278,31.914893617021278,70.2127659574468,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138950,90.0,123,41,39,4,1,0,30,0,0,0,0,0.0,2,5,0,1,0,0,0,40,Mehdi Harrar,Raja Casablanca,GK,1,123.0,41.0,39.0,4.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,40.0,0.9512195121951219,100.0,11.11111111111111,52.77777777777778,52.77777777777778,100.0,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138956,90.0,179,58,52,15,18,2,42,3,0,0,0,0.0,7,8,1,4,4,0,0,65,Anas Bach,FAR Rabat,FB,1,179.0,58.00000000000001,51.99999999999999,15.0,18.0,2.0,42.0,3.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,4.0,4.0,0.0,0.0,65.0,0.896551724137931,82.97872340425532,76.59574468085107,31.914893617021278,31.914893617021278,12.76595744680851,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138957,90.0,168,53,47,11,3,0,42,1,1,0,0,0.0073701185,7,7,0,4,2,0,0,59,Youssef Limouri,CODM Meknès,CB,1,168.0,53.0,47.0,11.0,3.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0073701185,7.0,7.0,0.0,4.0,2.0,0.0,0.0,59.0,0.8867924528301887,72.72727272727273,51.13636363636363,86.36363636363636,70.45454545454545,47.72727272727273,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138958,89.53333333333333,102,27,19,12,4,1,20,0,0,0,0,0.0,9,1,1,10,2,0,0,45,Mouad Bahsain,FUS Rabat,CB,1,102.53164556962027,27.140729709605363,19.09903201787044,12.062546537602383,4.020848845867461,1.0052122114668653,20.104244229337304,0.0,0.0,0.0,0.0,0.0,9.046909903201787,1.0052122114668653,1.0052122114668653,10.052122114668652,2.0104244229337307,0.0,0.0,45.23454951600894,0.7037037037037037,18.181818181818183,61.36363636363637,35.22727272727273,35.22727272727273,70.45454545454545,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138966,90.0,175,57,45,12,21,5,42,4,1,0,0,0.057289131,14,9,0,4,2,0,2,56,Youssef Belammari,Raja Casablanca,FB,1,175.0,57.0,45.0,12.0,21.0,5.0,42.0,4.0,1.0,0.0,0.0,0.05728913099999999,14.0,9.0,0.0,4.0,2.0,0.0,2.0,56.0,0.7894736842105263,78.72340425531915,53.191489361702125,75.53191489361703,91.48936170212765,65.95744680851064,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138972,90.0,89,29,26,6,1,0,21,0,0,0,0,0.0,0,4,0,0,0,0,0,39,Mahdi Benabid,Wydad Casablanca,GK,1,89.0,29.000000000000004,25.999999999999996,6.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,0.896551724137931,61.111111111111114,33.33333333333333,52.77777777777778,52.77777777777778,36.11111111111111,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138982,0.0,2,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,Jalal Tachtach,Hassania Agadir,MID,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138983,90.0,153,47,43,12,10,0,31,2,1,0,0,0.0212226845,21,5,0,1,2,0,0,60,Zine Eddine Derrag,FAR Rabat,MID,1,153.0,47.0,43.0,12.0,10.0,0.0,31.0,2.0,1.0,0.0,0.0,0.0212226845,21.0,5.0,0.0,1.0,2.0,0.0,0.0,60.0,0.9148936170212766,34.31372549019608,63.23529411764706,53.92156862745098,52.94117647058824,59.31372549019608,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138989,90.0,63,23,20,6,3,1,14,0,0,0,0,0.0,1,2,0,0,0,0,0,26,Mohamed Ferni,Renaissance Zemamra,GK,1,62.99999999999999,23.0,20.0,6.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25.999999999999996,0.8695652173913043,11.11111111111111,33.33333333333333,52.77777777777778,52.77777777777778,80.55555555555556,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138998,90.0,173,55,49,11,5,0,41,1,2,1,1,0.3165167943,9,4,0,6,3,0,0,54,Abdellah Khafifi,Raja Casablanca,CB,1,173.0,55.00000000000001,48.99999999999999,11.0,5.0,0.0,41.0,1.0,2.0,1.0,1.0,0.3165167943,9.0,4.0,0.0,6.0,3.0,0.0,0.0,54.0,0.8909090909090909,77.27272727272727,51.13636363636363,94.31818181818183,93.18181818181817,67.04545454545455,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,138999,90.0,131,46,29,19,20,5,28,1,1,0,0,0.0075303409,9,2,0,1,1,0,0,58,Marouane Lemzaouri,Difaâ El Jadida,FB,1,131.0,46.0,29.000000000000004,19.0,20.0,5.0,28.0,1.0,1.0,0.0,0.0,0.0075303409,9.0,2.0,0.0,1.0,1.0,0.0,0.0,58.00000000000001,0.6304347826086957,31.914893617021278,87.2340425531915,75.53191489361703,68.08510638297872,27.659574468085108,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,139001,85.8,123,29,18,9,15,7,28,4,2,0,0,0.0474562291,13,7,2,0,0,0,2,49,Youssef Anouar,CODM Meknès,WINGER,1,129.020979020979,30.41958041958042,18.88111888111888,9.44055944055944,15.734265734265733,7.3426573426573425,29.37062937062937,4.195804195804196,2.097902097902098,0.0,0.0,0.049779261293706294,13.636363636363637,7.3426573426573425,2.097902097902098,0.0,0.0,0.0,2.097902097902098,51.3986013986014,0.6206896551724138,38.70967741935484,61.29032258064516,74.19354838709677,67.74193548387096,35.483870967741936,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,139004,62.03333333333333,63,6,1,2,4,2,7,0,1,1,0,0.7835,21,2,0,0,0,0,0,39,Zakaria Bahrou,Renaissance Zemamra,CF,1,91.40247178936058,8.704997313272434,1.4508328855454058,2.9016657710908116,5.803331542181623,2.9016657710908116,10.15583019881784,0.0,1.4508328855454058,1.4508328855454058,0.0,1.1367275658248253,30.467490596453523,2.9016657710908116,0.0,0.0,0.0,0.0,0.0,56.582482536270824,0.16666666666666666,21.951219512195124,51.21951219512195,58.536585365853654,90.2439024390244,87.8048780487805,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,139008,72.28333333333333,95,23,14,6,15,6,25,2,2,0,0,0.2016041576,7,7,0,1,1,0,0,35,Amine Souane,FUS Rabat,WINGER,1,118.284528475905,28.63730689416648,17.431404196449158,7.470601798478211,18.676504496195527,7.470601798478211,31.127507493659213,2.490200599492737,2.490200599492737,0.0,0.0,0.2510173970578741,8.715702098224579,8.715702098224579,0.0,1.2451002997463685,1.2451002997463685,0.0,0.0,43.5785104911229,0.6086956521739131,29.03225806451613,51.61290322580645,77.41935483870968,74.19354838709677,19.35483870967742,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
1229,318,139011,90.0,79,30,21,6,2,0,18,0,0,0,0,0.0,0,5,0,2,0,0,0,38,Ahmed Reda Tagnaouti,FAR Rabat,GK,1,79.0,30.0,21.0,6.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,38.0,0.7,44.44444444444444,33.33333333333333,52.77777777777778,52.77777777777778,36.11111111111111,low_sample,event_derived_player_season_metrics_research_fallback_not_provider_direct
